idstatefrom,idaction,idstateto,probability,reward
23,0,32,0.036700000000000024,471.0000000000004
23,0,33,0.0428000000000002,470.999999999999
23,0,34,0.04730000000000033,470.9999999999981
23,0,35,0.0464000000000003,470.9999999999983
23,0,36,0.05040000000000042,470.9999999999976
23,0,37,0.0533000000000005,470.99999999999716
23,0,38,0.05260000000000048,470.99999999999727
23,0,39,0.04850000000000036,470.9999999999979
23,0,40,0.05250000000000048,470.99999999999727
23,0,41,0.04730000000000033,470.9999999999981
23,0,42,0.04920000000000038,470.99999999999784
23,0,43,0.04330000000000021,470.99999999999886
23,0,44,0.04050000000000013,470.99999999999943
23,0,45,0.03650000000000002,471.00000000000045
23,0,46,0.034299999999999956,471.00000000000114
23,0,47,0.030199999999999873,471.00000000000256
23,0,48,0.0256999999999999,471.00000000000256
23,0,49,0.018299999999999945,471.00000000000193
23,0,50,0.06990000000000098,470.9999999999947
23,1,11,0.019499999999999938,-329.0000000000011
23,1,12,0.04500000000000026,-328.9999999999982
23,1,13,0.09650000000000174,-328.9999999999945
23,1,14,0.12000000000000241,-328.9999999999939
23,1,15,0.1265000000000024,-328.99999999999426
23,1,16,0.09120000000000159,-328.9999999999945
23,1,17,0.06900000000000095,-328.9999999999945
23,1,18,0.05180000000000046,-328.9999999999965
23,1,19,0.048900000000000374,-328.99999999999733
23,1,20,0.046800000000000314,-328.99999999999795
23,1,21,0.04170000000000017,-328.99999999999875
23,1,22,0.04180000000000017,-328.99999999999875
23,1,23,0.033899999999999944,-329.00000000000057
23,1,24,0.031099999999999867,-329.00000000000153
23,1,25,0.027699999999999888,-329.00000000000125
23,1,26,0.02229999999999992,-329.0000000000011
23,1,27,0.01749999999999995,-329.000000000001
23,1,28,0.016199999999999957,-329.00000000000097
23,1,29,0.01079999999999999,-329.0000000000001
23,1,30,0.009999999999999995,-328.99999999999994
23,1,31,0.007600000000000007,-328.9999999999996
23,1,32,0.006100000000000003,-328.99999999999994
23,1,33,0.006400000000000004,-328.9999999999998
23,1,34,0.004599999999999999,-329.00000000000017
23,1,35,0.0021000000000000003,-328.9999999999999
23,1,36,0.0013000000000000004,-328.99999999999983
23,1,37,0.0012000000000000003,-328.99999999999983
23,1,38,0.0011000000000000003,-328.99999999999983
23,1,39,2e-4,-328.99999999999994
23,1,40,8.000000000000001e-4,-328.99999999999983
23,1,41,2e-4,-328.99999999999994
23,1,42,2e-4,-328.99999999999994
23,2,11,0.020099999999999934,-369.0000000000008
23,2,12,0.04570000000000028,-368.9999999999995
23,2,13,0.09220000000000161,-368.99999999999415
23,2,14,0.12230000000000248,-368.9999999999939
23,2,15,0.12790000000000223,-368.99999999999494
23,2,16,0.09780000000000177,-368.9999999999941
23,2,17,0.07660000000000117,-368.99999999999477
23,2,18,0.06500000000000083,-368.9999999999958
23,2,19,0.056600000000000594,-368.99999999999693
23,2,20,0.05200000000000046,-368.999999999998
23,2,21,0.046200000000000296,-368.9999999999993
23,2,22,0.04120000000000015,-368.99999999999994
23,2,23,0.032499999999999904,-369.0000000000005
23,2,24,0.02749999999999989,-369.00000000000085
23,2,25,0.023199999999999915,-369.0000000000009
23,2,26,0.020099999999999934,-369.0000000000008
23,2,27,0.015599999999999961,-369.00000000000057
23,2,28,0.011499999999999986,-368.9999999999996
23,2,29,0.008700000000000003,-368.9999999999993
23,2,30,0.005800000000000002,-368.99999999999955
23,2,31,0.0043999999999999985,-368.99999999999983
23,2,32,0.0022,-368.9999999999999
23,2,33,0.0020000000000000005,-368.9999999999999
23,2,34,0.0012000000000000003,-368.9999999999999
23,2,35,6.000000000000001e-4,-369
23,2,36,7.000000000000001e-4,-369
23,2,37,1e-4,-369
23,2,38,2e-4,-369
23,2,39,1e-4,-369
23,3,11,0.016199999999999957,-409.0000000000016
23,3,12,0.042700000000000196,-408.99999999999864
23,3,13,0.08920000000000153,-408.9999999999944
23,3,14,0.12750000000000228,-408.9999999999954
23,3,15,0.12360000000000251,-408.9999999999944
23,3,16,0.10740000000000205,-408.9999999999944
23,3,17,0.09070000000000157,-408.9999999999944
23,3,18,0.07650000000000116,-408.9999999999945
23,3,19,0.0638000000000008,-408.9999999999961
23,3,20,0.061200000000000726,-408.99999999999636
23,3,21,0.04900000000000038,-408.9999999999978
23,3,22,0.04120000000000015,-408.9999999999988
23,3,23,0.03169999999999988,-409.00000000000205
23,3,24,0.025399999999999902,-409.0000000000018
23,3,25,0.01739999999999995,-409.0000000000017
23,3,26,0.01409999999999997,-409.00000000000136
23,3,27,0.008700000000000003,-409
23,3,28,0.005,-409.0000000000002
23,3,29,0.002899999999999999,-409.0000000000003
23,3,30,0.0024,-409.00000000000017
23,3,31,0.0020000000000000005,-409.0000000000001
23,3,32,5e-4,-409.0000000000001
23,3,33,1e-4,-409.0000000000001
23,3,34,4e-4,-409.0000000000001
23,3,35,4e-4,-409.0000000000001
23,4,11,0.01589999999999996,-449.0000000000012
23,4,12,0.04140000000000016,-448.99999999999886
23,4,13,0.08660000000000145,-448.9999999999894
23,4,14,0.1254000000000025,-448.9999999999892
23,4,15,0.13160000000000183,-448.99999999999204
23,4,16,0.1195000000000024,-448.99999999998903
23,4,17,0.11080000000000215,-448.99999999998914
23,4,18,0.0880000000000015,-448.99999999998926
23,4,19,0.07960000000000125,-448.9999999999908
23,4,20,0.06200000000000075,-448.99999999999324
23,4,21,0.04520000000000027,-448.9999999999972
23,4,22,0.03509999999999998,-449.0000000000007
23,4,23,0.02389999999999991,-449.0000000000021
23,4,24,0.017099999999999952,-449.00000000000136
23,4,25,0.007900000000000008,-448.99999999999915
23,4,26,0.005600000000000002,-448.99999999999966
23,4,27,0.0026999999999999993,-448.99999999999994
23,4,28,0.0014000000000000004,-448.9999999999997
23,4,29,2e-4,-448.9999999999999
23,4,31,1e-4,-448.9999999999999
24,0,13,2e-4,424
24,0,14,2e-4,424
24,0,15,3.0000000000000003e-4,424
24,0,16,3.0000000000000003e-4,424
24,0,17,7.000000000000001e-4,423.99999999999994
24,0,18,6.000000000000001e-4,424
24,0,19,9.000000000000002e-4,423.9999999999999
24,0,20,0.0019000000000000006,423.99999999999983
24,0,21,0.002899999999999999,424.00000000000017
24,0,22,0.0043999999999999985,424.0000000000001
24,0,23,0.005500000000000001,423.9999999999998
24,0,24,0.008800000000000002,423.9999999999999
24,0,25,0.008300000000000005,423.9999999999996
24,0,26,0.010499999999999992,424.0000000000002
24,0,27,0.013499999999999974,424.0000000000002
24,0,28,0.01569999999999996,424.0000000000002
24,0,29,0.021599999999999925,424.0000000000003
24,0,30,0.024699999999999906,424.0000000000003
24,0,31,0.027999999999999886,424.0000000000003
24,0,32,0.03139999999999987,424.00000000000017
24,0,33,0.03720000000000004,423.99999999999795
24,0,34,0.03970000000000011,423.99999999999756
24,0,35,0.046100000000000294,423.9999999999968
24,0,36,0.04520000000000027,423.9999999999969
24,0,37,0.05710000000000061,423.99999999999585
24,0,38,0.05090000000000043,423.9999999999963
24,0,39,0.051000000000000434,423.9999999999963
24,0,40,0.05290000000000049,423.9999999999962
24,0,41,0.05230000000000047,423.9999999999962
24,0,42,0.05130000000000044,423.9999999999963
24,0,43,0.05010000000000041,423.9999999999964
24,0,44,0.03860000000000008,423.9999999999976
24,0,45,0.038800000000000084,423.9999999999976
24,0,46,0.035699999999999996,423.9999999999985
24,0,47,0.029499999999999877,424.0000000000003
24,0,48,0.02889999999999988,424.0000000000003
24,0,49,0.024799999999999905,424.0000000000003
24,0,50,0.08950000000000154,423.99999999999454
24,1,12,0.021199999999999927,-376.00000000000114
24,1,13,0.04880000000000037,-376.0000000000011
24,1,14,0.09450000000000168,-375.9999999999982
24,1,15,0.1265000000000024,-375.99999999999494
24,1,16,0.12430000000000253,-375.99999999999443
24,1,17,0.09120000000000159,-375.99999999999835
24,1,18,0.06960000000000097,-375.9999999999997
24,1,19,0.0568000000000006,-376.000000000001
24,1,20,0.04810000000000035,-376.0000000000011
24,1,21,0.04770000000000034,-376.0000000000011
24,1,22,0.04320000000000021,-376.0000000000012
24,1,23,0.040900000000000145,-376.0000000000012
24,1,24,0.031799999999999884,-376.0000000000021
24,1,25,0.03209999999999989,-376.000000000002
24,1,26,0.026699999999999894,-376.0000000000021
24,1,27,0.019799999999999936,-376.00000000000114
24,1,28,0.01599999999999996,-376.000000000001
24,1,29,0.015399999999999962,-376.0000000000009
24,1,30,0.011599999999999985,-376.00000000000074
24,1,31,0.008500000000000004,-375.99999999999983
24,1,32,0.005800000000000002,-375.9999999999999
24,1,33,0.004499999999999999,-376.0000000000001
24,1,34,0.004099999999999998,-376.00000000000017
24,1,35,0.003499999999999998,-376.0000000000003
24,1,36,0.0024999999999999996,-376.00000000000006
24,1,37,0.0017000000000000006,-375.99999999999983
24,1,38,0.0010000000000000002,-375.9999999999999
24,1,39,8.000000000000001e-4,-375.99999999999994
24,1,40,6.000000000000001e-4,-375.99999999999994
24,1,41,3.0000000000000003e-4,-376
24,1,42,3.0000000000000003e-4,-376
24,1,43,1e-4,-376
24,1,45,1e-4,-376
24,2,12,0.018699999999999942,-416.00000000000114
24,2,13,0.04900000000000038,-415.99999999999636
24,2,14,0.09400000000000167,-415.99999999999136
24,2,15,0.13210000000000177,-415.9999999999934
24,2,16,0.12710000000000232,-415.9999999999911
24,2,17,0.10330000000000193,-415.99999999999056
24,2,18,0.07230000000000104,-415.9999999999956
24,2,19,0.05860000000000065,-415.9999999999956
24,2,20,0.055900000000000574,-415.9999999999958
24,2,21,0.050700000000000425,-415.999999999996
24,2,22,0.047200000000000325,-415.99999999999665
24,2,23,0.039900000000000116,-415.99999999999784
24,2,24,0.03299999999999992,-416.0000000000007
24,2,25,0.02759999999999989,-416.00000000000114
24,2,26,0.024499999999999907,-416.00000000000114
24,2,27,0.01899999999999994,-416.00000000000114
24,2,28,0.013599999999999973,-416.0000000000006
24,2,29,0.011299999999999987,-416.00000000000045
24,2,30,0.006800000000000005,-415.9999999999998
24,2,31,0.004699999999999999,-416.00000000000006
24,2,32,0.0030999999999999986,-416.00000000000034
24,2,33,0.002899999999999999,-416.0000000000003
24,2,34,0.0022,-416.00000000000006
24,2,35,9.000000000000002e-4,-416.00000000000006
24,2,36,6.000000000000001e-4,-416.00000000000006
24,2,37,4e-4,-416.00000000000006
24,2,38,3.0000000000000003e-4,-416.00000000000006
24,2,39,2e-4,-416.00000000000006
24,2,41,1e-4,-416
24,3,12,0.018299999999999945,-456.00000000000153
24,3,13,0.04500000000000026,-455.9999999999986
24,3,14,0.09060000000000157,-455.99999999999375
24,3,15,0.12240000000000248,-455.99999999999267
24,3,16,0.13340000000000163,-455.9999999999962
24,3,17,0.10800000000000207,-455.9999999999932
24,3,18,0.086300000000001445,-455.999999999994
24,3,19,0.07290000000000106,-455.99999999999466
24,3,20,0.0673000000000009,-455.9999999999953
24,3,21,0.054200000000000526,-455.99999999999716
24,3,22,0.054500000000000534,-455.9999999999971
24,3,23,0.04010000000000012,-455.99999999999966
24,3,24,0.03079999999999987,-456.00000000000284
24,3,25,0.024799999999999905,-456.0000000000027
24,3,26,0.016099999999999958,-456.00000000000125
24,3,27,0.012699999999999979,-456.000000000001
24,3,28,0.0092,-456.00000000000017
24,3,29,0.005700000000000002,-455.99999999999994
24,3,30,0.002899999999999999,-456.00000000000045
24,3,31,0.0018000000000000006,-456.00000000000006
24,3,32,0.0016000000000000005,-456.00000000000006
24,3,33,7.000000000000001e-4,-456.00000000000006
24,3,34,6.000000000000001e-4,-456.00000000000006
24,3,35,1e-4,-456.0000000000001
24,4,12,0.014699999999999967,-496.00000000000045
24,4,13,0.04330000000000021,-495.9999999999984
24,4,14,0.09140000000000159,-495.9999999999902
24,4,15,0.13020000000000198,-495.9999999999928
24,4,16,0.13880000000000103,-495.99999999999545
24,4,17,0.11520000000000227,-495.99999999999034
24,4,18,0.10530000000000199,-495.99999999999034
24,4,19,0.09140000000000159,-495.9999999999902
24,4,20,0.07580000000000114,-495.9999999999903
24,4,21,0.06000000000000069,-495.9999999999935
24,4,22,0.04520000000000027,-495.999999999998
24,4,23,0.03139999999999987,-496.00000000000114
24,4,24,0.0257999999999999,-496.0000000000011
24,4,25,0.013799999999999972,-496.0000000000002
24,4,26,0.007700000000000007,-495.9999999999992
24,4,27,0.004299999999999998,-496.0000000000001
24,4,28,0.0031999999999999984,-496.00000000000017
24,4,29,0.0015000000000000005,-495.9999999999997
24,4,30,6.000000000000001e-4,-495.99999999999983
24,4,31,3.0000000000000003e-4,-495.99999999999983
24,4,32,1e-4,-495.9999999999999
25,0,13,1e-4,375
25,0,14,2e-4,374.99999999999994
25,0,15,1e-4,375
25,0,16,2e-4,374.99999999999994
25,0,17,0.0010000000000000002,374.9999999999999
25,0,18,8.000000000000001e-4,374.99999999999994
25,0,19,0.0010000000000000002,374.9999999999999
25,0,20,0.0018000000000000006,374.99999999999983
25,0,21,0.0019000000000000006,374.99999999999983
25,0,22,0.0030999999999999986,375.0000000000002
25,0,23,0.0029999999999999988,375.00000000000017
25,0,24,0.0049,375.00000000000006
25,0,25,0.006900000000000005,375.00000000000006
25,0,26,0.007300000000000006,374.99999999999994
25,0,27,0.011299999999999987,375.00000000000074
25,0,28,0.013499999999999974,375.00000000000136
25,0,29,0.01719999999999995,375.0000000000016
25,0,30,0.019899999999999935,375.00000000000165
25,0,31,0.024899999999999905,375.0000000000014
25,0,32,0.03049999999999987,375.00000000000165
25,0,33,0.03369999999999994,375.00000000000074
25,0,34,0.03700000000000003,374.9999999999999
25,0,35,0.04030000000000013,374.9999999999994
25,0,36,0.040900000000000145,374.99999999999926
25,0,37,0.04870000000000037,374.999999999997
25,0,38,0.04810000000000035,374.9999999999972
25,0,39,0.05160000000000045,374.9999999999956
25,0,40,0.054900000000000546,374.99999999999505
25,0,41,0.05060000000000042,374.99999999999596
25,0,42,0.05530000000000056,374.999999999995
25,0,43,0.04780000000000034,374.9999999999974
25,0,44,0.044800000000000256,374.9999999999984
25,0,45,0.042700000000000196,374.9999999999989
25,0,46,0.04220000000000018,374.999999999999
25,0,47,0.0359,375.0000000000001
25,0,48,0.028599999999999882,375.00000000000165
25,0,49,0.02899999999999988,375.00000000000165
25,0,50,0.11830000000000236,374.9999999999919
25,1,13,0.019799999999999936,-425.00000000000205
25,1,14,0.05050000000000042,-424.9999999999979
25,1,15,0.10170000000000189,-424.99999999999255
25,1,16,0.1291000000000021,-424.99999999999415
25,1,17,0.12150000000000245,-424.9999999999923
25,1,18,0.09200000000000161,-424.9999999999927
25,1,19,0.06450000000000082,-424.99999999999613
25,1,20,0.05370000000000051,-424.99999999999744
25,1,21,0.04900000000000038,-424.9999999999982
25,1,22,0.04590000000000029,-424.9999999999986
25,1,23,0.04100000000000015,-424.9999999999994
25,1,24,0.03860000000000008,-424.99999999999983
25,1,25,0.03690000000000003,-425.0000000000003
25,1,26,0.027899999999999887,-425.0000000000024
25,1,27,0.024999999999999904,-425.0000000000022
25,1,28,0.021399999999999926,-425.0000000000023
25,1,29,0.01929999999999994,-425.00000000000205
25,1,30,0.016299999999999957,-425.0000000000018
25,1,31,0.010399999999999993,-425.00000000000057
25,1,32,0.01079999999999999,-425.0000000000008
25,1,33,0.0067000000000000046,-424.99999999999966
25,1,34,0.004299999999999998,-425.00000000000017
25,1,35,0.0039999999999999975,-425.0000000000002
25,1,36,0.002899999999999999,-425.0000000000001
25,1,37,0.0022,-425
25,1,38,0.0018000000000000006,-424.99999999999983
25,1,39,7.000000000000001e-4,-424.99999999999994
25,1,40,7.000000000000001e-4,-424.99999999999994
25,1,41,4e-4,-424.99999999999994
25,1,42,5e-4,-425
25,1,44,3.0000000000000003e-4,-424.99999999999994
25,1,46,1e-4,-425
25,1,48,1e-4,-425
25,2,13,0.01919999999999994,-465.0000000000014
25,2,14,0.05050000000000042,-464.99999999999545
25,2,15,0.09470000000000169,-464.99999999999255
25,2,16,0.1318000000000018,-464.99999999999363
25,2,17,0.12670000000000237,-464.999999999991
25,2,18,0.08930000000000153,-464.99999999999284
25,2,19,0.07530000000000113,-464.9999999999932
25,2,20,0.06260000000000077,-464.9999999999933
25,2,21,0.05270000000000048,-464.9999999999949
25,2,22,0.05150000000000045,-464.9999999999951
25,2,23,0.04590000000000029,-464.99999999999767
25,2,24,0.039200000000000096,-464.99999999999955
25,2,25,0.032199999999999895,-465.0000000000015
25,2,26,0.027899999999999887,-465.0000000000018
25,2,27,0.02749999999999989,-465.0000000000018
25,2,28,0.018699999999999942,-465.00000000000136
25,2,29,0.014999999999999965,-465.0000000000011
25,2,30,0.011299999999999987,-465.00000000000057
25,2,31,0.008800000000000002,-464.99999999999994
25,2,32,0.006800000000000005,-464.9999999999996
25,2,33,0.0029999999999999988,-465.0000000000001
25,2,34,0.0031999999999999984,-465.00000000000017
25,2,35,0.0019000000000000006,-464.9999999999998
25,2,36,0.0016000000000000005,-464.9999999999998
25,2,37,0.0011000000000000003,-464.99999999999983
25,2,38,5e-4,-465.00000000000006
25,2,39,4e-4,-465.00000000000006
25,2,40,5e-4,-465.00000000000006
25,2,41,1e-4,-465
25,2,42,1e-4,-465
25,3,13,0.016799999999999954,-505.0000000000016
25,3,14,0.04430000000000024,-504.99999999999613
25,3,15,0.09350000000000165,-504.99999999998903
25,3,16,0.1229000000000025,-504.99999999998755
25,3,17,0.13160000000000183,-504.9999999999908
25,3,18,0.10450000000000197,-504.9999999999882
25,3,19,0.08560000000000142,-504.99999999998977
25,3,20,0.07350000000000108,-504.99999999999125
25,3,21,0.06930000000000096,-504.99999999999187
25,3,22,0.06090000000000072,-504.99999999999295
25,3,23,0.04880000000000037,-504.99999999999477
25,3,24,0.04010000000000012,-504.9999999999977
25,3,25,0.03069999999999987,-505.00000000000244
25,3,26,0.02399999999999991,-505.00000000000165
25,3,27,0.017799999999999948,-505.00000000000153
25,3,28,0.011399999999999987,-505.00000000000057
25,3,29,0.010099999999999994,-505.0000000000001
25,3,30,0.005300000000000001,-504.9999999999999
25,3,31,0.0029999999999999988,-505.00000000000034
25,3,32,0.002799999999999999,-505.0000000000003
25,3,33,0.0013000000000000004,-505.0000000000001
25,3,34,5e-4,-505.0000000000002
25,3,35,5e-4,-505.0000000000002
25,3,36,4e-4,-505.00000000000017
25,3,37,1e-4,-505.0000000000001
25,3,38,1e-4,-505.0000000000001
25,3,39,1e-4,-505.0000000000001
25,3,41,1e-4,-505.0000000000001
25,4,13,0.01749999999999995,-545.0000000000013
25,4,14,0.043400000000000216,-544.9999999999953
25,4,15,0.08580000000000143,-544.9999999999934
25,4,16,0.12850000000000217,-544.9999999999955
25,4,17,0.13330000000000164,-544.9999999999976
25,4,18,0.1254000000000025,-544.9999999999936
25,4,19,0.10640000000000202,-544.9999999999934
25,4,20,0.08970000000000154,-544.9999999999934
25,4,21,0.07380000000000109,-544.9999999999935
25,4,22,0.06140000000000073,-544.9999999999945
25,4,23,0.044400000000000245,-544.9999999999951
25,4,24,0.03449999999999996,-544.9999999999997
25,4,25,0.02099999999999993,-545.0000000000014
25,4,26,0.016599999999999955,-545.0000000000011
25,4,27,0.008500000000000004,-545.0000000000001
25,4,28,0.005300000000000001,-545
25,4,29,0.0019000000000000006,-544.9999999999998
25,4,30,0.0018000000000000006,-544.9999999999998
25,4,31,5e-4,-544.9999999999999
25,4,32,2e-4,-544.9999999999999
25,4,34,1e-4,-544.9999999999999
26,0,16,3.0000000000000003e-4,323.99999999999994
26,0,17,5e-4,323.99999999999994
26,0,18,5e-4,323.99999999999994
26,0,19,2e-4,323.99999999999994
26,0,20,6.000000000000001e-4,323.9999999999999
26,0,21,0.0015000000000000005,323.99999999999983
26,0,22,0.0015000000000000005,323.99999999999983
26,0,23,0.0024,324.00000000000006
26,0,24,0.005200000000000001,324
26,0,25,0.005500000000000001,324
26,0,26,0.0048,324.00000000000006
26,0,27,0.009699999999999997,324.0000000000001
26,0,28,0.010199999999999994,324.0000000000003
26,0,29,0.013599999999999973,324.00000000000074
26,0,30,0.016899999999999953,324.000000000001
26,0,31,0.02049999999999993,324.00000000000114
26,0,32,0.02379999999999991,324.00000000000114
26,0,33,0.029399999999999878,324.00000000000136
26,0,34,0.03169999999999988,324.00000000000114
26,0,35,0.03630000000000001,323.99999999999983
26,0,36,0.0393000000000001,323.99999999999966
26,0,37,0.04520000000000027,323.9999999999996
26,0,38,0.04900000000000038,323.99999999999955
26,0,39,0.05080000000000043,323.9999999999994
26,0,40,0.050300000000000414,323.9999999999994
26,0,41,0.05290000000000049,323.9999999999994
26,0,42,0.05090000000000043,323.9999999999994
26,0,43,0.05080000000000043,323.9999999999994
26,0,44,0.048600000000000365,323.99999999999955
26,0,45,0.046200000000000296,323.99999999999955
26,0,46,0.0497000000000004,323.9999999999994
26,0,47,0.04350000000000022,323.9999999999996
26,0,48,0.036000000000000004,323.99999999999983
26,0,49,0.031799999999999884,324.0000000000011
26,0,50,0.1399000000000009,323.99999999999847
26,1,14,0.02049999999999993,-476.0000000000028
26,1,15,0.04910000000000038,-475.99999999999585
26,1,16,0.10180000000000189,-475.9999999999904
26,1,17,0.13080000000000191,-475.99999999999295
26,1,18,0.1194000000000024,-475.9999999999903
26,1,19,0.09000000000000155,-475.9999999999907
26,1,20,0.06240000000000076,-475.9999999999938
26,1,21,0.05360000000000051,-475.9999999999953
26,1,22,0.05090000000000043,-475.9999999999955
26,1,23,0.04460000000000025,-475.9999999999968
26,1,24,0.04240000000000019,-475.9999999999976
26,1,25,0.038500000000000076,-475.99999999999915
26,1,26,0.032199999999999895,-476.0000000000028
26,1,27,0.031499999999999875,-476.0000000000032
26,1,28,0.0258999999999999,-476.0000000000033
26,1,29,0.019899999999999935,-476.0000000000026
26,1,30,0.018599999999999943,-476.00000000000216
26,1,31,0.015299999999999963,-476.0000000000016
26,1,32,0.01259999999999998,-476.00000000000125
26,1,33,0.0091,-476.0000000000003
26,1,34,0.008700000000000003,-476.0000000000001
26,1,35,0.005200000000000001,-476.0000000000001
26,1,36,0.005400000000000001,-476.0000000000001
26,1,37,0.003399999999999998,-476.0000000000002
26,1,38,0.0026999999999999993,-476
26,1,39,0.0019000000000000006,-475.9999999999997
26,1,40,0.0012000000000000003,-475.99999999999983
26,1,41,9.000000000000002e-4,-475.9999999999999
26,1,42,7.000000000000001e-4,-476
26,1,43,2e-4,-476
26,1,44,1e-4,-476
26,1,45,2e-4,-476
26,1,46,1e-4,-476
26,1,48,1e-4,-476
26,1,49,1e-4,-476
26,2,14,0.02089999999999993,-516.0000000000003
26,2,15,0.045100000000000265,-515.9999999999945
26,2,16,0.09130000000000159,-515.9999999999912
26,2,17,0.13130000000000186,-515.9999999999912
26,2,18,0.12800000000000222,-515.9999999999912
26,2,19,0.09650000000000174,-515.9999999999912
26,2,20,0.06880000000000094,-515.9999999999918
26,2,21,0.0638000000000008,-515.9999999999943
26,2,22,0.059800000000000686,-515.9999999999945
26,2,23,0.04920000000000038,-515.9999999999945
26,2,24,0.04660000000000031,-515.9999999999945
26,2,25,0.037400000000000044,-515.9999999999973
26,2,26,0.03700000000000003,-515.9999999999976
26,2,27,0.028399999999999884,-516.0000000000003
26,2,28,0.023599999999999913,-516.0000000000003
26,2,29,0.01929999999999994,-516.0000000000003
26,2,30,0.014299999999999969,-515.9999999999998
26,2,31,0.010499999999999992,-515.9999999999998
26,2,32,0.008000000000000007,-515.9999999999997
26,2,33,0.006400000000000004,-515.9999999999997
26,2,34,0.004099999999999998,-516.0000000000002
26,2,35,0.0031999999999999984,-516.0000000000002
26,2,36,0.0025999999999999994,-516.0000000000002
26,2,37,0.0021000000000000003,-516
26,2,38,5e-4,-515.9999999999999
26,2,39,8.000000000000001e-4,-515.9999999999999
26,2,40,1e-4,-516
26,2,41,1e-4,-516
26,2,45,1e-4,-516
26,2,46,2e-4,-516
26,3,14,0.01599999999999996,-556.0000000000007
26,3,15,0.04780000000000034,-555.999999999997
26,3,16,0.09280000000000163,-555.999999999994
26,3,17,0.12510000000000254,-555.9999999999927
26,3,18,0.1292000000000021,-555.9999999999956
26,3,19,0.11290000000000221,-555.999999999994
26,3,20,0.08690000000000146,-555.999999999994
26,3,21,0.07950000000000125,-555.999999999994
26,3,22,0.06430000000000081,-555.9999999999955
26,3,23,0.05810000000000064,-555.9999999999966
26,3,24,0.04560000000000028,-555.9999999999976
26,3,25,0.039500000000000104,-555.999999999999
26,3,26,0.02889999999999988,-556.0000000000013
26,3,27,0.021899999999999923,-556.0000000000011
26,3,28,0.018099999999999946,-556.000000000001
26,3,29,0.011799999999999984,-555.9999999999999
26,3,30,0.008900000000000002,-555.9999999999999
26,3,31,0.005400000000000001,-555.9999999999999
26,3,32,0.0038999999999999972,-556.0000000000005
26,3,33,0.0014000000000000004,-556
26,3,34,0.0014000000000000004,-556
26,3,35,3.0000000000000003e-4,-556.0000000000001
26,3,36,1e-4,-556.0000000000001
26,3,38,2e-4,-556.0000000000001
26,4,14,0.01909999999999994,-596.0000000000014
26,4,15,0.04250000000000019,-595.9999999999975
26,4,16,0.08610000000000144,-595.9999999999917
26,4,17,0.12460000000000254,-595.9999999999899
26,4,18,0.13620000000000132,-595.9999999999962
26,4,19,0.12150000000000245,-595.9999999999902
26,4,20,0.10330000000000193,-595.9999999999917
26,4,21,0.09210000000000161,-595.9999999999917
26,4,22,0.0777000000000012,-595.9999999999917
26,4,23,0.06140000000000073,-595.9999999999937
26,4,24,0.04460000000000025,-595.9999999999975
26,4,25,0.03399999999999995,-596.0000000000007
26,4,26,0.02419999999999991,-596.0000000000014
26,4,27,0.014699999999999967,-596.0000000000003
26,4,28,0.008400000000000005,-595.9999999999995
26,4,29,0.005600000000000002,-595.9999999999997
26,4,30,0.0020000000000000005,-595.9999999999999
26,4,31,0.0011000000000000003,-595.9999999999998
26,4,32,6.000000000000001e-4,-595.9999999999998
26,4,33,1e-4,-595.9999999999999
26,4,34,2e-4,-595.9999999999999
27,0,17,3.0000000000000003e-4,271
27,0,18,2e-4,271
27,0,19,5e-4,271
27,0,20,8.000000000000001e-4,270.99999999999994
27,0,21,0.0010000000000000002,270.99999999999994
27,0,22,0.0013000000000000004,270.99999999999994
27,0,23,0.0024,271.00000000000006
27,0,24,0.003399999999999998,271.00000000000006
27,0,25,0.0048,270.99999999999994
27,0,26,0.005800000000000002,270.9999999999999
27,0,27,0.005700000000000002,270.9999999999999
27,0,28,0.0092,271.0000000000004
27,0,29,0.012099999999999982,271.00000000000057
27,0,30,0.015299999999999963,271.0000000000006
27,0,31,0.016199999999999957,271.0000000000006
27,0,32,0.022699999999999918,271.0000000000006
27,0,33,0.024399999999999908,271.0000000000006
27,0,34,0.028399999999999884,271.0000000000006
27,0,35,0.031799999999999884,271.0000000000003
27,0,36,0.03840000000000007,270.99999999999943
27,0,37,0.04050000000000013,270.9999999999994
27,0,38,0.04430000000000024,270.9999999999992
27,0,39,0.04420000000000024,270.9999999999992
27,0,40,0.04850000000000036,270.9999999999989
27,0,41,0.04670000000000031,270.99999999999903
27,0,42,0.051400000000000445,270.9999999999987
27,0,43,0.052800000000000485,270.9999999999987
27,0,44,0.05090000000000043,270.9999999999987
27,0,45,0.05190000000000046,270.9999999999987
27,0,46,0.04840000000000036,270.9999999999989
27,0,47,0.04520000000000027,270.99999999999915
27,0,48,0.039500000000000104,270.9999999999994
27,0,49,0.03770000000000005,270.99999999999943
27,0,50,0.17329999999999723,271.0000000000018
27,1,15,0.01929999999999994,-529.0000000000005
27,1,16,0.046200000000000296,-528.9999999999959
27,1,17,0.0952000000000017,-528.9999999999957
27,1,18,0.12410000000000253,-528.9999999999951
27,1,19,0.12200000000000247,-528.9999999999952
27,1,20,0.09220000000000161,-528.9999999999957
27,1,21,0.06250000000000076,-528.9999999999958
27,1,22,0.05620000000000058,-528.9999999999958
27,1,23,0.05110000000000044,-528.9999999999958
27,1,24,0.0464000000000003,-528.9999999999959
